Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
11/24/23,135,135,133,134,42,16239,2175371
11/23/23,136.75,138.75,134,134.75,67,30246,4117627.25
11/22/23,137,138.5,135.25,135.5,111,31274,4289396.25
11/21/23,134,138.5,131.5,136.75,215,131212,17819744
11/20/23,129.5,134.25,129.5,133.5,139,44192,5825639.5
11/17/23,129.5,129.5,128.5,128.5,39,40356,5192068
11/16/23,128.25,129.5,126.75,129.25,141,82337,10526010
11/15/23,126,129,125.25,127,26,12728,1616769
11/14/23,127.75,128.5,125.25,126.5,13,1048,132695.5
11/13/23,122.75,128.25,122.25,128,83,84809,10812528.75
11/10/23,123.5,126,122.5,124.25,70,34263,4258089.25
11/9/23,123.5,124,122.25,123.5,33,11644,1431643.75
11/8/23,124.75,124.75,122.25,122.75,60,31592,3897345
11/7/23,124.5,124.5,123.5,124,65,41034,5098300.25
11/6/23,123,125,123,124,39,57550,7146508
11/3/23,124,125,123.25,123.5,22,8666,1081858.75
11/2/23,123.5,125.5,122.75,125,51,34019,4209436
11/1/23,127,127,122.25,123.5,40,12368,1523919.5
10/31/23,125.75,127,123,125,67,39523,4917340.25
10/30/23,128.5,128.5,122.25,126.75,36,14401,1826038.25
10/27/23,126,128.5,124.5,128.25,145,92705,11803298
10/26/23,127,128.5,125,125.25,71,57736,7275036.25
10/25/23,128.5,129.25,122,126.25,99,63812,8142850
10/24/23,122,129.25,122,127.25,257,191619,24094715.75
10/23/23,123,124.25,120,122,132,94357,11623483
10/20/23,118,127,117,124.75,237,172607,21166386.5
10/19/23,123,123,116.5,118.25,98,35272,4176862.75
10/18/23,116,124,115.5,120.5,395,209777,25024167.75
10/17/23,113.5,116,112.5,112.5,93,19612,2248001.25
10/16/23,107.5,113.75,107.5,113.5,51,8115,914744.25
10/13/23,106,107,106,106.5,12,2472,262920.75
10/12/23,106,110,106,110,37,4081,446270.5
10/11/23,109.5,109.75,105,106.5,31,7574,807770.25
10/10/23,113.5,113.5,109.25,109.75,21,4008,441236.5
10/9/23,111,111.25,107.5,110.75,83,13428,1468626.5
10/6/23,117,117,112.25,113.75,191,107964,12401256.25
10/5/23,105,117,105,114.5,364,147795,16687865.5
10/4/23,104.5,106,100.25,105,34,37889,3978790.5
10/3/23,100.25,104.75,100.25,101,10,7619,793038.75
10/2/23,102.25,106,100,102,71,103937,10603373
9/27/23,103.25,107,103.25,103.5,10,1088,112578.5
9/26/23,105,105.75,103.5,105.75,16,2683,281178
9/25/23,104.75,105,103.5,104,26,3849,401439.75
9/22/23,103.25,103.25,103.25,103.25,1,5000,516250
9/21/23,103,105,103,104.75,4,5000,523397
9/20/23,104.75,105,104.75,105,8,171,17949.5
9/19/23,102.5,106,101,102.25,53,58455,5988608.5
9/18/23,104,104,102,102,15,5003,510516.5
9/15/23,105,106,103,103,31,54968,5703141
9/14/23,104.25,105.75,102.25,102.5,14,1470,150779.25
9/13/23,105,106,102.25,105.25,11,502,52898
9/12/23,103.75,103.75,102.25,103,7,599,61576
9/11/23,105,105,102.75,102.75,14,1258,131732
9/8/23,103.75,105.75,103.75,105,28,11568,1214538.25
9/7/23,105,105,101,101.25,13,10396,1068176.5
9/6/23,103,103.25,102,102.5,15,42121,4331108.5
9/5/23,100.25,104,100.25,103.5,13,4799,493763.75
9/4/23,102.5,104,102.25,102.25,8,1026,105038.5
9/1/23,104,105,100.25,102.5,9,917,93165.25
8/31/23,105,107.75,100.5,101,67,46512,4755204.5
8/29/23,102.5,104,100,104,10,17972,1864711.75
8/28/23,102.75,102.75,102,102.75,7,1947,199940
8/25/23,102.75,103,100,100,18,1784,178499.75
8/24/23,101.25,103,100,100,22,2744,274509.25
8/23/23,101,103,100,102.5,26,12045,1218213.75
8/22/23,100,105,100,105,43,42548,4460060.75
8/21/23,101.5,105,99.5,100,54,41038,4106143.25
8/18/23,104,105.25,100.5,101,27,22956,2324977.75
8/17/23,101.5,105.5,101.5,105,18,11134,1168785
8/16/23,101,104,100,103.75,32,13858,1405616.5
8/15/23,102,103.75,101,101.5,20,12158,1242248.25
8/14/23,102,105,101.5,102,30,11545,1178821.75
8/11/23,101.5,103,101.5,102,8,72,7345.25
8/10/23,102,104,102,102,11,2519,256949.5
8/9/23,103.5,106,101,103.5,34,7074,723670.75
8/8/23,106.5,106.5,103,103,10,19612,2024489.25
8/7/23,104,106.5,103.75,103.75,20,6391,664643.75
8/4/23,105,106.5,104,105.25,31,12626,1327531.25
8/3/23,107.5,107.75,104.25,105,56,24372,2572333.5
8/2/23,109,110.5,108,108,24,9173,999196
7/31/23,112,112,109,109.25,8,1294,142782.25
7/28/23,110.5,112,110.5,111,22,13392,1482265.5
7/27/23,113,113,109,110.5,20,21351,2358663
7/26/23,107.25,113.75,107,112,21,15185,1690209
7/25/23,106.5,108.75,106.5,108.5,19,4113,443197.5
7/24/23,108,110,106.75,106.75,22,4195,456494.75
7/21/23,106.5,107.75,106.5,107,15,1383,147567.25
7/20/23,108.75,108.75,106.25,108,10,1154,124649
7/19/23,105.25,109,104.25,106,18,1924,204554.5
7/18/23,108.75,109,104.5,105.25,35,25732,2772297.75
7/17/23,110,110,105,105.75,67,8793,930607
7/14/23,110,111,105,105.75,100,38281,4085466.25
7/13/23,112,112,110,111,12,1799,200942.75
7/12/23,112.25,112.25,109.75,110.25,32,8619,964908.75
7/11/23,109.75,112,109.5,109.5,41,5556,610423.5
7/10/23,109.75,111.5,109,109.75,50,3571,391635.75
7/7/23,112.75,112.75,109.5,111.25,36,8849,977004
7/6/23,113,113,109.25,112,37,8002,889228.5
7/5/23,111,112,109.5,111.75,38,16630,1846996
7/4/23,113,113,108.25,110,68,27979,3064499.75
6/28/23,111,114.5,110.5,113.75,21,1751,194352
6/27/23,115,117,112.25,112.75,18,10525,1228784.25
6/26/23,111,115,109.25,111.25,34,20364,2325149.25
6/23/23,114,114,110.5,111.25,10,127,14120.75
6/22/23,115.5,117.5,110.5,114.25,17,5285,593841.5
6/21/23,110.5,116,110.5,115.75,85,32404,3695605.5
6/20/23,108.5,110.75,108.5,110,26,3270,359026.25
6/19/23,108.25,109.75,107.25,107.5,19,2774,299395
6/16/23,110,114.5,107.5,108.25,17,4865,526745.5
6/15/23,112,112,107.25,107.5,33,8279,902273.5
6/14/23,108.5,115.75,108.5,113.25,67,12517,1395824.25
6/13/23,106.5,109,106.5,107.5,20,13058,1393739.75
6/12/23,106.5,109.75,106.25,107.25,70,18169,1956313
6/9/23,108,109.5,108,108,15,823,88886.25
6/8/23,108.5,109.75,108.5,108.75,7,110,11961.25
6/7/23,108.5,109,106.25,107.25,8,2814,303466.5
6/6/23,109,109,106.5,109,14,6335,690440
6/5/23,109,110,105.25,109.5,65,23005,2517255.5
6/2/23,107,110,105,107.75,37,3965,431925.25
6/1/23,104,107.5,102.25,106.75,41,5424,570422.75
5/31/23,104,104,102,102.5,17,1315,134780
5/30/23,103,103,102,102,18,17028,1737356.5
5/29/23,102,104.5,102,102.75,9,311,31987.25
5/26/23,103.5,104.75,102,104,42,5738,595935.25
5/25/23,102,103.5,102,102,27,5088,520910.25
5/24/23,99.5,103.5,99.5,103,12,13130,1352332.75
5/23/23,103,103,99.5,99.8,12,11812,1178811.45
5/22/23,99.9,102.25,99.9,100.25,29,20379,2044002.25
5/19/23,103,103,99.1,99.9,29,31602,3164307.9
5/18/23,100,101.5,99.1,99.5,19,8939,893379.9
5/17/23,100.75,101,99.2,100,38,47863,4789950.25
5/16/23,102,103.75,100,100,64,76553,7725075.75
5/15/23,105,105,100.25,102.25,22,4512,461093.25
5/12/23,105,105,102.5,102.5,29,10087,1043499.25
5/11/23,105,105,103,104.5,29,22883,2361352.75
5/10/23,105.75,105.75,104,104.25,21,6784,714792.5
5/9/23,104,106,103,105.75,43,49199,5130065
5/8/23,105,105,103,103.75,71,44763,4662850.5
5/4/23,103.25,105,103.25,105,4,495,51966.25
5/3/23,105,105,102.25,102.75,48,8224,850535.75
5/2/23,107,107,102,103,81,36490,3765240.25
4/28/23,112.5,112.5,106.25,107,15,4993,532467
4/27/23,109.75,109.75,106,109,29,3313,357796
4/26/23,111,111,108,109.25,40,13545,1467574
4/25/23,112,112,109.5,110,20,2165,238650
4/24/23,110.5,113,110.25,110.5,26,2810,310843.25
4/21/23,113.75,113.75,110,110.5,45,45902,5143003.25
4/20/23,113.75,115,113.75,114,14,2074,236377.25
4/19/23,115.75,116,113.5,114,26,2928,333925.75
4/18/23,117.5,117.75,114,115.5,26,7950,910573.5
4/17/23,114,118,114,115,15,1766,202988.5
4/12/23,118,118,115,115,41,2911,337283.75
4/11/23,117.75,118.75,117,117.5,57,12469,1462249.25
4/10/23,117.25,117.5,116.25,117,47,30150,3533071.75
4/6/23,113.5,118.75,113.5,117.25,89,28685,3311416.5
4/4/23,112,113.5,112,112.5,19,9916,1114976.25
4/3/23,111.5,114,111.5,112.25,34,5490,617836.25
3/31/23,111.75,113.75,111.75,113,11,17254,1949516.25
3/30/23,115,115,110.5,113.25,81,47746,5355251.75
3/29/23,119,121.75,112.5,114.75,162,105904,12253067.25
3/28/23,120,122,118.25,120.25,28,12020,1425536.25
3/27/23,120,123,118,119.25,184,65376,7850368
3/24/23,125,128,120.5,125,154,48281,6010618.75
3/23/23,137.5,139,123,125.5,630,313537,41165810.75
3/22/23,122,137,120,133.25,747,440469,57244842.75
3/21/23,119,124,115,120,447,350150,41621551.25
3/20/23,107.5,112.75,107.5,111.5,29,1570,175040.75
3/17/23,111.25,113,107,107.25,12,547,59750.5
3/16/23,110,113.5,107,107,31,54264,5954448
3/15/23,108.5,109,108.5,108.5,6,702,76265.5
3/14/23,107,110,104,108,17,650,69849.5
3/13/23,110,110,105,107,38,17539,1881240.5
3/10/23,107.75,109.75,105,108.25,35,14147,1496879.25
3/9/23,106.5,106.5,105,105,26,62773,6594837
3/8/23,104.75,109,104.75,108,42,10624,1133574
3/7/23,104.5,105.25,103.75,104.75,37,105518,11078618.25
3/3/23,103.25,104.5,103,103,18,11465,1181566.25
3/2/23,105,105,102.5,103.5,19,6080,628590
3/1/23,104.75,108.5,102.5,104.5,26,3676,379900.75
2/28/23,106,108.5,101.25,105,40,16517,1694341.25
2/27/23,109,109,104,104.25,10,1402,147079.5
2/24/23,105.75,105.75,105.5,105.5,4,1007,106263.5
2/23/23,109.5,109.5,106,107.75,31,26247,2828967.5
2/22/23,109,111,106.25,106.75,27,6001,650919.5
2/21/23,104.75,109,104.75,106,22,10650,1122515.5
2/20/23,104.75,110.5,104.75,110,40,25663,2775456.75
2/17/23,105.25,106.5,104.5,104.5,12,11593,1212339
2/16/23,100.75,110,100.5,105.25,46,39004,4091586.5
2/15/23,100.5,102.5,100.5,102.25,20,6913,701526
2/14/23,106,106,100.75,102,38,58364,5965520.75
2/13/23,103.75,107,103.25,104,29,27407,2859253.25
2/10/23,103.5,105,103.5,103.75,12,5472,571954.75
2/9/23,108.75,108.75,103.5,104.25,5,652,69189.75
2/8/23,107.25,108,106.25,107,11,1103,118179.75
2/7/23,112,112,109,109.25,13,4457,490667.75
2/6/23,109.5,113,107,110.25,67,67985,7454553.25
2/3/23,114.5,117,108.5,110.5,104,109923,12444440.25
2/2/23,108,116,108,113.25,323,231302,25891412
2/1/23,101,108,100,104.75,99,103015,10686824.75
1/31/23,99,100.75,98.4,99.3,14,4965,491852.4
1/30/23,101,101,98.6,98.6,8,1151,114823.6
1/27/23,101,102,99.7,100.25,39,54730,5483605.95
1/26/23,101.75,101.75,98.6,98.6,13,10225,1008815.2
1/25/23,102.5,102.5,98.5,98.9,49,23763,2357527.95
1/24/23,102.75,104,98.5,101,45,33726,3413657.35
1/23/23,103,103.25,101.75,103,8,215,22170
1/20/23,99,105,96.1,102.75,18,2760,272705.75
1/19/23,101,101,96.2,97.2,21,11933,1166036.6
1/18/23,101.5,101.5,97.9,97.9,16,14026,1377501.65
1/17/23,102,102,98,99.2,44,32245,3226212.9
1/13/23,103.75,104,98,99.9,33,61705,6201287.85
1/12/23,105,105.75,100.5,101.25,45,16611,1677943.25
1/11/23,104.5,104.5,98,101.25,45,43494,4367340.5
1/10/23,102.75,107.5,100,104.75,108,64860,6740256.5
1/9/23,96.9,109.75,96.9,101.75,297,194903,20124602.2
1/5/23,94,97,92.3,92.4,31,10551,986496.9
1/4/23,98.9,98.9,94.5,94.6,43,19084,1811504.2
1/3/23,98.7,98.7,93.5,94.8,8,1406,133338.5
1/2/23,99.5,99.5,93,94.7,57,71393,6763167.2
12/30/22,100,100,95,95.8,12,2220,216805.5
12/29/22,97.8,100,95,95.6,88,89773,8599208.7
12/28/22,98.8,98.9,95.9,96.5,33,10715,1038043.5
12/27/22,100,100,96,96,12,10757,1033315
12/23/22,97.5,99.9,97,97.7,31,46935,4576686.8
12/22/22,97.9,97.9,93,94.4,20,8989,853055.6
12/21/22,90.2,100,90.2,96.7,8,384,37129.9
12/20/22,98.6,100,94.2,95.4,65,78115,7514600.4
12/19/22,100.75,100.75,98,98.5,31,57306,5634090.9
12/16/22,101,102.5,101,101.5,6,3400,345462.5
12/15/22,100.75,101,98,100,7,1051,105816.25
12/14/22,100,101,97.6,98.2,18,13240,1330961
12/13/22,102.75,103,96.2,101.75,21,14513,1431056.05
12/12/22,103,103,99.2,99.4,10,1733,174342
12/9/22,103,103.25,99.2,100.75,63,42480,4283185.5
12/8/22,103.75,104,100,101.5,32,10070,1034412.75
12/6/22,106.75,108.5,100,100.5,43,38146,3838214.5
12/5/22,108.75,109,102,106.75,20,613,65412.75
12/2/22,99.5,108.75,99.2,105.25,63,21587,2205013.75
12/1/22,102,102,99.5,99.7,25,23195,2333621
11/30/22,102,102,99,99.8,44,85179,8597255.4
11/29/22,102,105,99.9,100,20,21082,2141079.8
11/28/22,99,105,96,101.5,118,282398,28369326.65
11/25/22,97,99.4,96,96.5,26,11710,1133220.6
11/24/22,99.8,99.8,96.3,96.8,7,1550,150443.3
11/23/22,95.2,101,95.1,99,31,8972,884458.55
11/22/22,96.9,104.75,96,102.25,83,35442,3590365.2
11/21/22,99.7,99.7,92.3,97,42,30042,2938360.6
11/18/22,98.2,101,94.8,95.3,78,94482,9064791.9
