Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
7/5/24,101.25,102.5,100.75,102,159,189327,19198576.75
7/4/24,101.5,103,100.75,101.25,334,609349,62037429.25
7/3/24,105.25,105.25,101.5,102,430,807790,83262280.25
7/2/24,105,106.25,105,105.5,148,210967,22300996.75
7/1/24,106.5,106.5,104,105,220,1339485,140616302.5
6/28/24,105.5,107,104.5,106.25,205,907836,95919148.25
6/27/24,106.25,106.5,104.25,105.5,234,537267,56454994
6/26/24,106,108.25,106,106.5,374,2058737,220978014.3
6/25/24,106,106.5,105.25,106,162,651957,68695055.75
6/24/24,105,107.5,105,105.75,350,835950,88602280
6/20/24,103.75,105.75,103.75,105,278,383086,40142943.5
6/19/24,103.25,104.5,102.5,103.75,228,894202,92219544.25
6/18/24,104.75,104.75,103.25,103.5,265,355726,37019020
6/14/24,106,106,103.5,104.75,509,736683,77001998.75
6/13/24,109,109,105.25,106,534,950535,101950447.3
6/12/24,105.25,108.75,105,108,1171,1759497,188799418.3
6/11/24,101.25,106.75,101,105.25,1674,10089197,1056809647
6/11/24,101.25,106.75,101,105.25,1674,10089197,1056809647
6/10/24,96.6,101.5,96.6,100.25,1008,1854589,184171105.9
6/7/24,95.1,96.7,95,96.1,356,464134,44374043.8
6/6/24,95,95.5,94.5,95,260,867573,82435565.5
6/5/24,95,95.3,94.1,94.6,99,45614,4309945.9
6/4/24,94.4,95.4,93.9,94.6,325,902374,85594993.4
6/3/24,93.1,94.4,93,94,197,375366,35052266.5
5/31/24,93,93.8,92.5,93.1,146,319814,29768175.2
5/30/24,91.6,93.8,91.6,92.9,86,113405,10480794.5
5/29/24,92.7,92.7,91.5,92,115,130169,11963037.5
5/28/24,93.5,93.9,91.8,92.5,129,135112,12475692.2
5/27/24,94.5,94.7,93,93.6,107,65107,6115891.3
5/22/24,92.9,94.9,92,93.8,264,633119,59302914.9
5/21/24,92.7,93,90.6,92.6,157,296933,27302184.3
5/20/24,93,94,90.5,92.7,351,794716,73464259.8
5/17/24,91.8,92.8,91.5,92.4,194,218823,20126159.5
5/16/24,91,92.5,91,91.2,148,342722,31232090.8
5/15/24,91.7,93,91,91.1,235,372361,34128002.1
5/14/24,93.4,93.6,91.2,91.9,302,230551,21211901.1
5/13/24,94.1,94.1,92.5,93.3,185,530927,49312305.4
5/10/24,93,94.4,93,94.1,192,827466,77654745
5/9/24,94.5,94.5,92.1,93.5,349,390536,36352923.3
5/8/24,93.2,96.9,93.2,94.8,485,1124780,107219988.2
5/7/24,93,93.4,92.8,93.1,235,192408,17900706.1
5/6/24,93.9,94.5,92,92.9,479,376456,34908792.6
5/3/24,94.7,94.9,93.3,94.1,436,359204,33827172.3
5/2/24,91,95.7,91,93.9,1023,4462778,417834990.6
4/30/24,90,91.5,88,91,518,507707,45881520.1
4/29/24,86,90.7,86,90,945,2180775,191911540.9
4/26/24,85,86.5,83,83.3,412,6112755,508499821.9
4/25/24,84.9,86,83.5,85,267,470032,39897754
4/24/24,82.5,85,82.5,84.9,372,434875,36597765.5
4/22/24,81.5,81.9,81,81.1,155,90426,7341603.2
4/19/24,80.7,81,80,80.5,250,219565,17619570.4
4/18/24,82.4,83,81.1,81.2,237,207418,16851187.2
4/17/24,82,84,81,82.7,226,113171,9290794.5
4/16/24,83.5,84,82,82.5,341,406459,33713035.1
4/15/24,85.5,85.5,83,83.4,302,179556,15093203.3
4/10/24,86,86.2,84.6,85.7,341,214855,18383464.7
4/9/24,88.9,89.9,87.9,89.3,463,1230503,109034268.2
4/8/24,88.5,89.4,88,88.6,262,506814,44893186.9
4/5/24,87,89,86.8,88.5,266,612932,53943166.8
4/4/24,86.2,88,86,87.2,257,364420,31769564.6
4/3/24,85.8,86.2,85,86,233,2679978,228066585.1
4/2/24,85.4,86,85.2,85.6,327,1092122,93209622.5
4/1/24,83,85.9,83,85.1,552,718368,61141915.5
3/28/24,82.6,83,82,82.1,249,286624,23599554.4
3/27/24,83,83.2,82,82.2,243,292637,24192372.4
3/26/24,83.5,84,82.5,82.7,197,834098,68542189.4
3/25/24,84,84.4,82.6,83,186,298094,24764633.7
3/22/24,82.6,84,82.4,83.8,216,2535950,210639570.3
3/21/24,83.9,83.9,82,82.3,315,261854,21600327
3/20/24,83.2,84.4,83,83.9,106,162578,13519653.5
3/19/24,85.8,85.8,83.2,83.3,153,361938,30538837.4
3/18/24,86,86,84,85,149,115798,9841789
3/15/24,85.6,86.2,85,85.5,107,111562,9542560
3/14/24,85.5,86.5,85.4,85.6,116,71405,6152092.2
3/13/24,83,86.4,82.9,85.3,327,2136456,179643064.9
3/12/24,84.5,84.5,82.9,83.1,204,183256,15294263.5
3/11/24,84.4,85,83.8,83.9,167,180268,15213413.3
3/7/24,83,84.9,83,84.6,195,392063,32985072.7
3/6/24,83,84,82.5,83.7,145,84089,6988374.3
3/5/24,84.3,85,82.6,83.1,167,163828,13816996.8
3/4/24,81.6,84.5,81,83.8,242,546100,44996817.9
3/1/24,81.6,81.6,80,81.4,81,72349,5869420.6
2/29/24,82,82,80.4,81.1,110,76327,6209062.5
2/28/24,79.5,83,79.5,82,390,958892,78122166.7
2/27/24,76.5,79.8,76.5,78.6,146,1262946,97278903.2
2/26/24,77,77,76,76.5,104,1068647,82248803.8
2/22/24,76.3,77.2,76.3,76.6,48,20969,1603641.1
2/21/24,76.9,77.2,76,77.1,89,83359,6413541.8
2/20/24,77,77,76,76.5,64,774082,59214807.8
2/19/24,76.5,77.1,76,76.9,85,205422,15621983.8
2/16/24,76.8,77,76.2,76.9,40,29229,2249190.8
2/15/24,76.5,77,75.5,76.2,59,68338,5247469
2/14/24,75.1,77.3,75.1,76.5,86,48166,3701220.9
2/13/24,75.2,76,75,75.1,76,52356,3936029.2
2/12/24,76.4,76.5,75,75.2,89,93164,6995179.6
2/9/24,77.5,77.5,76.4,76.5,44,9923,761219.1
2/8/24,75.6,78,75.6,77.5,153,96116,7453149
2/7/24,75,75.6,74.9,75,94,217464,16316168.5
2/6/24,74,75.5,73.6,75,109,87399,6513534.9
2/2/24,73.9,73.9,73,73.1,94,83212,6085784.4
2/1/24,73,73.9,72.9,73.5,78,278212,20415918.9
1/31/24,73.5,73.8,72.7,73.2,63,14956,1095786.9
1/30/24,74,74,72.8,73.1,55,45776,3342813
1/29/24,74.5,74.5,72.8,73,73,53465,3913815.4
1/26/24,73,74.5,73,73.1,79,57058,4190829.9
1/24/24,72.5,73.6,72.5,73,71,42721,3115998
1/23/24,73,73.6,72.7,73,94,78483,5714343.4
1/22/24,73.5,73.7,73,73.4,80,144545,10601494.1
1/19/24,74,74,73.5,73.5,52,23501,1728154.6
1/18/24,73.5,74,73,73.8,67,26119,1919558.6
1/17/24,74.5,74.5,73.5,73.5,66,70172,5163931.2
1/16/24,74.7,74.9,74,74.3,61,110111,8174970.9
1/12/24,74.5,76,74.5,74.9,41,25478,1924941.5
1/11/24,75.5,75.5,74,74,77,83736,6202821.5
1/10/24,76,76,74.2,74.5,67,131561,9828191.5
1/9/24,76,76.6,75.5,76,87,321231,24414379.8
1/8/24,76.5,77.3,75.5,75.7,122,336749,25617936.4
1/5/24,74.5,77,74.5,76.7,139,125627,9517871.9
1/4/24,74.9,74.9,74.2,74.5,78,308162,22969105.7
1/3/24,74.5,74.9,73.7,74.6,119,91918,6810509.7
1/2/24,71.6,74.5,71.6,73.4,96,42284,3096993.6
12/29/23,71.5,71.5,71,71.4,169,761281,54058924.3
12/28/23,71,72,70.9,71.5,105,86938,6233500.2
12/27/23,72,72,71,71,180,44141,3158474.2
12/22/23,73,73,71.7,71.9,157,58885,4244350.1
12/21/23,72.6,74,72.6,73.1,44,16613,1217251.1
12/20/23,71.8,73,71.8,72.5,84,30454,2208261.5
12/19/23,74.5,74.5,71,71.8,262,97271,7067364.5
12/18/23,74.8,74.8,73.8,74.1,64,25004,1852502.7
12/15/23,74.4,74.5,73.9,74.2,65,68781,5107356.9
12/14/23,74.8,74.8,73.8,74,81,48318,3594200.9
12/13/23,74,75.5,73.5,74.2,154,90071,6655209.7
12/12/23,75.5,75.5,73.8,74.3,185,221223,16480607
12/11/23,75,75.5,73.9,75,168,259203,19371366.8
12/8/23,74,75,73.9,74,235,614486,45492585.2
12/7/23,75,75,73.5,73.8,130,59121,4377459.2
12/6/23,74.9,75,74,74.3,95,18839,1399590.4
12/5/23,75.5,75.5,74.2,74.4,135,155190,11570383.5
12/4/23,75,75.5,74.7,74.7,198,186072,13949643.4
12/1/23,75.3,76,74.7,75,124,83186,6238730.6
11/30/23,75,75.4,74.8,75,120,96913,7271494
11/29/23,75.2,75.2,74.9,75,90,59518,4463284.8
11/28/23,75.2,76,74.8,74.9,151,91124,6845444.1
11/27/23,76,76,75.3,75.5,81,119292,9021229.9
11/24/23,76.9,76.9,74.8,75,135,356364,26818801.7
11/23/23,75.5,76,74.9,75,176,124209,9320758.2
11/22/23,76.9,79,75,75.9,129,211148,16012467.6
11/21/23,75.9,76.9,75,75.1,166,518121,39141621.5
11/20/23,76,76.9,75.4,75.7,119,46163,3508972.3
11/17/23,75.5,77,75.5,76,128,88890,6754000.9
11/16/23,77,77,74.5,75.5,332,305443,23006020.3
11/15/23,78.6,79,76.7,76.9,429,399937,31016212.7
11/14/23,80.9,80.9,78.5,78.8,379,359837,28585679.7
11/13/23,81.4,81.8,80.1,80.4,337,272978,22006385.5
11/10/23,83.8,83.8,81.4,81.8,198,154793,12671934.3
11/9/23,84.4,84.4,81.5,82.3,154,38778,3201682.7
